BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,OAKWOOD-BEACH,01 ONE FAMILY DWELLINGS,1,4793,64,,A3,102 TARLTON STREET,,10306,1,0,1,6000,4530,2001,1,A3,0,30/10/2023
5,OAKWOOD-BEACH,02 TWO FAMILY DWELLINGS,1,4000,12,,B2,405 OAK AVENUE,,10306,2,0,2,7231,1632,1970,1,B2,0,30/11/2023
5,OAKWOOD-BEACH,02 TWO FAMILY DWELLINGS,1,4007,98,,B9,662 TYSENS LANE,,10306,2,0,2,4200,1680,1960,1,B9,755000,07/02/2024
5,OAKWOOD-BEACH,02 TWO FAMILY DWELLINGS,1,4007,100,,B9,666 TYSENS LANE,,10306,2,0,2,4200,1680,1960,1,B9,769000,08/09/2023
5,OAKWOOD-BEACH,02 TWO FAMILY DWELLINGS,1,4682,3,,B2,384 ADELAIDE AVENUE,,10306,2,0,2,4000,2400,1960,1,B2,0,31/07/2023
5,OAKWOOD-BEACH,02 TWO FAMILY DWELLINGS,1,4720,36,,B2,170 MALONE AVENUE,,10306,2,0,2,4500,2309,1975,1,B2,0,06/11/2023
5,OAKWOOD-BEACH,02 TWO FAMILY DWELLINGS,1,4721,67,,B9,179 MALONE AVENUE,,10306,2,0,2,4000,1400,1977,1,B9,0,09/01/2024
5,OAKWOOD-BEACH,02 TWO FAMILY DWELLINGS,1,4721,71,,B9,173 MALONE AVENUE,,10306,2,0,2,2300,1900,1977,1,B9,0,29/06/2023
5,OAKWOOD-BEACH,02 TWO FAMILY DWELLINGS,1,4724,11,,B9,329 FAIRBANKS AVE,,10306,2,0,2,2500,1536,1978,1,B9,0,28/11/2023
5,OAKWOOD-BEACH,02 TWO FAMILY DWELLINGS,1,4728,6,,B2,98 GRAYSON STREET,,10306,2,0,2,4500,1936,1970,1,B2,0,02/08/2023
5,OAKWOOD-BEACH,02 TWO FAMILY DWELLINGS,1,4728,131,,B2,144 BROOK AVENUE,,10306,2,0,2,5092,2488,1970,1,B2,0,22/01/2024
5,OAKWOOD-BEACH,04 TAX CLASS 1 CONDOS,1A,4668,1005,,R3,"449 MEDINA STREET, 1C",1C,10306,1,,1,,,1988,1,R3,380000,06/09/2023
5,OAKWOOD-BEACH,04 TAX CLASS 1 CONDOS,1A,4668,1006,,R3,"449 MEDINA STREET, 2C",2C,10306,1,,1,,,1988,1,R3,310000,19/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4754,27,,V0,495 PROMENADE AVENUE,,10306,0,0,0,3200,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4754,29,,V0,N/A PROMENADE AVENUE,,10306,0,0,0,3200,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4754,31,,V0,485 PROMENADE AVENUE,,10306,0,0,0,4800,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4754,34,,V0,479 PROMENADE AVENUE,,10306,0,0,0,2700,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4754,35,,V0,477 PROMENADE AVENUE,,10306,0,0,0,1710,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4754,36,,V0,475 PROMENADE AVENUE,,10306,0,0,0,2700,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4754,37,,V0,471 PROMENADE AVENUE,,10306,0,0,0,2268,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4754,38,,V0,467 PROMENADE AVENUE,,10306,0,0,0,1260,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4754,39,,V0,465 PROMENADE AVENUE,,10306,0,0,0,1197,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4754,40,,V0,461 PROMENADE AVENUE,,10306,0,0,0,2024,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4758,5,,V0,508 MILL ROAD,,10306,0,0,0,7350,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4758,8,,V0,502 MILL ROAD,,10306,0,0,0,1890,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4758,11,,V0,496 MILL ROAD,,10306,0,0,0,1854,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4758,12,,V0,490 MILL ROAD,,10306,0,0,0,1800,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4758,13,,V0,484 MILL ROAD,,10306,0,0,0,1746,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4758,14,,V0,478 MILL ROAD,,10306,0,0,0,1850,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4758,15,,V0,474 MILL ROAD,,10306,0,0,0,4042,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4758,16,,V0,N/A PROMENADE AVENUE,,10306,0,0,0,19200,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4758,19,,V0,N/A PROMENADE AVENUE,,10306,0,0,0,5460,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4759,1,,V0,N/A PROMENADE AVENUE,,,0,0,0,29520,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4759,9,,V0,N/A PROMENADE AVENUE,,,0,0,0,3200,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4759,11,,V0,N/A PROMENADE AVENUE,,,0,0,0,3200,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4759,13,,V0,N/A PROMENADE AVENUE,,,0,0,0,3200,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4759,17,,V0,N/A PROMENADE AVENUE,,,0,0,0,3200,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4762,19,,V0,221 FOX LANE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4762,25,,V0,233 FOX LANE,,10306,0,0,0,2500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4762,29,,V0,239 FOX LANE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4762,30,,V0,588 MILL ROAD,,10306,0,0,0,2720,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4762,32,,V0,586 MILL ROAD,,10306,0,0,0,3774,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,1,,V0,143 FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,5,,V0,149 FOX BEACH AVENUE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,7,,V0,153 FOX BEACH AVENUE,,10306,0,0,0,6000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,12,,V0,163B FOX BEACH AVENUE,,10306,0,0,0,1780,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,13,,V0,165 FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,15,,V0,167 FOX BEACH AVENUE,,10306,0,0,0,2980,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,16,,V0,169A FOX BEACH AVENUE,,10306,0,0,0,1781,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,17,,V0,169B FOX BEACH AVENUE,,10306,0,0,0,2740,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,18,,V0,173 FOX BEACH AVENUE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,20,,V0,175 FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,21,,V0,N/A FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,22,,V0,179 FOX BEACH AVENUE,,10306,0,0,0,2700,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,30,,V0,592 MILL ROAD,,10306,0,0,0,5109,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,35,,V0,N/A FOX LANE,,10306,0,0,0,1750,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,36,,V0,N/A FOX LANE,,10306,0,0,0,1750,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,38,,V0,226 FOX LANE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,39,,V0,222 FOX LANE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,42,,V0,N/A FOX LANE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,48,,V0,163A FOX BEACH AVENUE,,10306,0,0,0,5740,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,54,,V0,151 FOX BEACH AVENUE,,10306,0,0,0,6000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,62,,V0,N/A FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,63,,V0,137 FOX BEACH AVENUE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,65,,V0,133 FOX BEACH AVENUE,,10306,0,0,0,6000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,74,,V0,117 FOX BEACH AVENUE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,75,,V0,115 FOX BEACH AVENUE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,78,,V0,119 FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,79,,V0,N/A FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,80,,V0,N/A FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,81,,V0,129 FOX BEACH AVENUE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4767,90,,V0,N/A FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,1,,V0,N/A FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,2,,V0,77 FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,3,,V0,79 FOX BEACH AVENUE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,6,,V0,83 FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,7,,V0,85 FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,9,,V0,87 FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,10/08/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,9,,V0,87 FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,10,,V0,89 FOX BEACH AVENUE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,11,,V0,93 FOX BEACH AVENUE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,13,,V0,97 FOX BEACH AVENUE,,10306,0,0,0,9000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,17,,V0,99 FOX BEACH AVENUE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,20,,V0,107 FOX BEACH AVENUE,,10306,0,0,0,1620,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,21,,V0,111 FOX BEACH AVENUE,,10306,0,0,0,4320,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,26,,V0,138 FOX LANE,,10306,0,0,0,2220,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,30,,V0,134 FOX LANE,,10306,0,0,0,2220,0,,1,V0,0,29/06/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,30,,V0,134 FOX LANE,,10306,0,0,0,2220,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,37,,V0,N/A FOX LANE,,10306,0,0,0,3000,0,,1,V0,0,29/06/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,37,,V0,N/A FOX LANE,,10306,0,0,0,3000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,39,,V0,N/A FOX LANE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,40,,V0,112 FOX LANE,,10306,0,0,0,1800,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,41,,V0,N/A FOX LANE,,10306,0,0,0,1440,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,42,,V0,106 FOX LANE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,43,,V0,100 FOX LANE,,10306,0,0,0,2700,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,46,,V0,98 FOX LANE,,10306,0,0,0,1500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4781,47,,V0,96 FOX LANE,,10306,0,0,0,4500,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,5,,V0,600 MILL ROAD,,10306,0,0,0,5580,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,11,,V0,176 FOX BEACH AVENUE,,10306,0,0,0,6200,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,24,,V0,162 FOX BEACH AVENUE,,10306,0,0,0,3100,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,28,,V0,156 FOX BEACH AVENUE,,10306,0,0,0,7100,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,29,,V0,154 FOX BEACH AVENUE,,10306,0,0,0,5740,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,32,,V0,150 FOX BEACH AVENUE,,10306,0,0,0,4615,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,37,,V0,140 FOX BEACH AVENUE,,10306,0,0,0,3100,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,41,,V0,136 FOX BEACH AVENUE,,10306,0,0,0,3560,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,44,,V0,N/A FOX BEACH AVENUE,,10306,0,0,0,1550,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,45,,V0,128 FOX BEACH AVENUE,,10306,0,0,0,3100,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,48,,V0,N/A FOX BEACH AVENUE,,10306,0,0,0,1550,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,49,,V0,120 FOX BEACH AVENUE,,10306,0,0,0,5575,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,51,,V0,118 FOX BEACH AVENUE,,10306,0,0,0,3100,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,54,,V0,112 FOX BEACH AVENUE,,10306,0,0,0,4650,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,102,,V0,75 TARLTON STREET,,10306,0,0,0,1520,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,103,,V0,73 TARLTON STREET,,10306,0,0,0,2160,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,104,,V0,71 TARLTON STREET,,10306,0,0,0,4000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,109,,V0,63 TARLTON STREET,,10306,0,0,0,2260,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,111,,V0,61 TARLTON STREET,,10306,0,0,0,1480,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,113,,V0,59 TARLTON STREET,,10306,0,0,0,2260,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,115,,V0,53 TARLTON STREET,,10306,0,0,0,4000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,119,,V0,47 TARLTON STREET,,10306,0,0,0,4000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4792,121,,V0,45 TARLTON STREET,,10306,0,0,0,4000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,5,,V0,N/A MILL ROAD,,10306,0,0,0,12224,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,30,,V0,42 TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,32,,V0,46 TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,27/11/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,33,,V0,48 TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,35,,V0,N/A TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,36,,V0,52 TARLTON STREET,,10306,0,0,0,2160,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,37,,V0,54 TARLTON STREET,,10306,0,0,0,2160,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,38,,V0,56 TARLTON STREET,,10306,0,0,0,2160,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,40,,V0,58 TARLTON STREET,,10306,0,0,0,4000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,42,,V0,62 TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,43,,V0,66 TARLTON STREET,,10306,0,0,0,4000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,46,,V0,70 TARLTON STREET,,10306,0,0,0,2993,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,49,,V0,74 TARLTON STREET,,10306,0,0,0,2993,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,50,,V0,76 TARLTON STREET,,10306,0,0,0,4000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,53,,V0,82 TARLTON STREET,,10306,0,0,0,4000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,54,,V0,84 TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,55,,V0,86 TARLTON STREET,,10306,0,0,0,4000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,57,,V0,90 TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,58,,V0,92 TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,59,,V0,N/A TARLTON STREET,,10306,0,0,0,4000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,62,,V0,N/A TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,67,,V0,106 TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,68,,V0,108 TARLTON STREET,,10306,0,0,0,2000,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,102,,V0,N/A DELWIT AVENUE,,10306,0,0,0,7040,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4793,126,,V0,N/A DELWIT AVENUE,,10306,0,0,0,3520,0,,1,V0,0,30/10/2023
5,OAKWOOD-BEACH,07 RENTALS - WALKUP APARTMENTS,2B,4668,14,,C1,461 MEDINA STREET,,10306,8,0,8,8339,4227,1988,2,C1,995000,21/06/2023
5,PLEASANT PLAINS,01 ONE FAMILY DWELLINGS,1,6775,203,,A1,387 SHARROTT AVENUE,,10309,1,0,1,10430,2040,1944,1,A1,43095,22/12/2023
5,PLEASANT PLAINS,01 ONE FAMILY DWELLINGS,1,6789,53,,A5,194 WOODVALE AVENUE,,10309,1,0,1,3100,1600,2001,1,A5,760000,23/08/2023
5,PLEASANT PLAINS,01 ONE FAMILY DWELLINGS,1,6789,140,,A2,371 KENNETH PLACE,,10309,1,0,1,6120,2004,1970,1,A2,0,26/06/2023
5,PLEASANT PLAINS,01 ONE FAMILY DWELLINGS,1,6796,35,,A1,121 LATOURETTE STREET,,10309,1,0,1,4620,2200,2001,1,A1,965000,12/06/2023
5,PLEASANT PLAINS,01 ONE FAMILY DWELLINGS,1,6796,123,,A2,30 CORDELIA AVENUE,,10309,1,0,1,5564,3170,2004,1,A2,1100000,29/12/2023
5,PLEASANT PLAINS,01 ONE FAMILY DWELLINGS,1,6805,148,,A1,14 WOODVALE AVENUE,,10309,1,0,1,3196,1312,1930,1,A1,507500,06/12/2023
5,PLEASANT PLAINS,01 ONE FAMILY DWELLINGS,1,7420,25,,A3,25 SARCONA COURT,,10309,1,0,1,10030,3838,1999,1,A3,10,05/07/2023
